term_str|PC0|PC1|PC2|PC3|PC4|PC5|PC6|PC7|PC8|PC9
accordance|-0.0027321383390559034|0.03722577394142291|-0.014736910342403675|-0.01016287070911756|0.00786008908568845|-0.02583942566038076|0.02490909355338593|-0.007185440773002426|0.05247930709536642|0.013788977619340234
according|0.0008851702393221782|-0.013713092411665852|-0.02773043143110394|-0.01071006598674273|-0.01681135120036653|0.028085434443724796|0.04488446074872811|0.023413332661282822|0.012914884319547326|-0.0009480709905614792
accordingly|-0.017533271481006196|0.02035641986601304|-0.014518963629637668|-0.02695171840989638|-0.015533004292543357|-0.013361714627278818|0.0051603595434789335|0.026200963026107308|0.002187836974323195|-0.006055426139552853
account|-0.007545399232735366|-0.02626502472645835|0.004082429812709653|0.02583232279085315|0.011414716756521294|0.01189297071398739|0.011642246925837131|-0.014958731593528984|-0.021024230788122513|0.014057079102738271
accounts|-0.0016135479035318129|0.0009186538843036251|0.007172099954640034|-0.014186569853946047|0.014784190413208956|-0.025265947796149022|0.006427560238749847|0.034047786975320314|-0.017550363703697926|-0.01973938571023096
accumulation|0.010298744567486874|-0.05043268463150825|0.005720223920414578|0.023931791734950875|-0.026808111124107446|0.053060339766794765|-0.02745580909013795|-0.010182667001671421|0.07918606954264962|0.06996137525601147
achieve|-0.010823578065031801|0.0044676296568954|0.01745173815322299|-0.012480742895675972|0.016185835579750587|0.01056434094633747|-0.010840455793923669|-0.017076478046155103|-0.0015156328185953066|-0.01845237135754011
achieved|0.0008447602246046999|-0.006576411062111792|-0.0016975821745524138|0.029774128156144275|-0.01940908096573068|-0.0008883755268534211|-0.01503591453477442|0.00231437024368444|0.02178760483971226|-0.02064315095326923
achievement|-0.005625340552414456|0.0006854121688071027|-0.001503744819089589|0.034073537762473786|-0.018946995638743396|-0.01566228734240049|-0.010952712702623662|0.006345668584044622|0.012527583174929295|-0.013386764698486375
achievements|0.00564859957686424|0.0008314171446854889|1.8088140595675502e-06|0.009845913206451508|0.010504036407679882|-0.01668271082530849|-0.004990233855059053|-0.04100790693538895|0.0006329851161108657|-0.0036610150245718104
aci|-0.01773024954370388|-0.008669079337785544|-0.008604731313608598|0.008363785723866212|-0.00253265270018395|-0.0119851472059783|-0.026777780057115202|0.005576316017528635|-0.00996045269501517|0.04196625032457503
acir|0.03350349407363407|0.010000856103239185|-0.006120116626135695|0.009198675500015617|0.013387625286776983|0.03475473275652338|0.009327734788471143|0.0015599750381675537|-0.017083681659679963|-0.007836756625120352
acknowledged|-0.011027455333172875|-0.00017555677883288252|0.007898298233451855|-0.012693926838485317|0.0023373263830550562|0.016103040146096807|-0.009732344613238606|-0.004061293665451902|0.018203861118335288|0.012365720486032772
act|0.00361202786093583|-0.006943206061556622|-0.006322334487303193|-0.00257493153241107|0.00763868015931818|0.0015288647794332937|-0.017537481532332685|-0.0009210656511630743|0.030823560579269046|-0.013984904842078632
acted|0.004992622449329495|-0.015239214155800124|0.009806943505812089|-0.007857265785213048|0.013016894335863356|-0.0003376966957391921|-0.014322017172323637|-0.02586916291385046|0.016743719481703744|-0.025950344917424095
acting|0.0018784829137910703|0.008292282128927814|0.017031820933034132|-0.029572355786476046|-0.025969333960399958|-0.008994740926881795|-0.026252700723001936|0.03836704137853786|0.021196931774189604|0.019870126359785176
action|-0.012161364606312541|0.0004176333885735461|0.015005032706168188|-0.029988177601546172|0.000517447483341379|-0.10903267901587776|-0.0031171947861486277|-0.020947760773370707|-0.012050208148462038|-0.01094350742117262
active|0.008213010451621984|0.0008026428333285432|-0.011528164229359197|-0.019884128157511814|-0.021740740330402217|-0.0064262756284402065|0.01300908710187071|-0.003038813042321754|-0.013331170430895923|-0.00664874619284791
activity|-0.005621478730011443|0.006245763888126268|-0.00361759424911412|-0.010805780468223638|-0.017371851855216093|0.002492443772917635|0.004996987821711102|0.017107462504114126|0.024580683840305626|0.002035279096144505
acts|0.0101597990731843|-0.018480023536229486|0.004533044577805014|0.013726237761468231|-0.015057070778310047|0.015079761426063251|-0.0071434706746829595|0.01041343260130494|0.02024447579736981|0.007045487872204395
actually|0.0132490023596741|0.007327200191094375|0.0092867865677907|0.006607212505618093|0.0008990443122089748|-0.0109760285257745|0.03717157781059342|0.012633293452798539|-0.009506543885435105|0.010769762637877676
ad|-0.07665328506068436|-0.03742809707158973|-0.02072664125977376|0.038278469257581535|0.011822535297109263|0.014549504911588736|0.009220540235301278|-0.014513133385814865|-0.05638744873793585|0.016571041236298337
added|0.02174289307334159|-0.014053869920386809|0.00019289241667432|-0.008727161645190107|-0.0076005092834269|0.00449660998898036|-0.0059880654555179505|-0.0116332460029213|-0.016993575684170332|0.014935033926562903
adding|-0.006523455410216891|0.0008211439769672837|-0.003762266205123937|-0.004227255732290323|0.053864976903154865|0.009235578205125055|0.027102917632810062|0.008328536095902886|0.04625629485750245|-4.0364866457262785e-05
addition|-0.0009425619562658738|-0.006571217983312736|0.016803611440013123|-0.0056980273256473195|0.02016522978252969|0.0025975924576085506|0.023084124162737328|-0.0026759531204967753|0.011105988131576205|-0.011410870957743194
address|0.0006169095106577475|0.003933223302367948|-0.004096019181319873|-0.010087904650364143|-0.02664373122561301|0.005863188720946025|0.010472139906744829|0.020525606019999018|0.00473262455352305|-0.002540811626853989
addressed|0.010731866252210094|0.004898756709594959|0.005097628718210333|0.0032820705036167557|0.019815348898703535|-0.010800067701658356|-0.01536622102228012|0.04212026263250112|-0.010377179975924772|0.01860032815298053
adherence|-0.014789885651371931|0.015417791905930301|0.0017929702029871892|-0.021585361243910594|0.003555621801389306|0.001044033512800241|-0.019680641789392335|-0.05839426409251472|-0.010674429353850576|-0.0025618611136891214
